번호,대여소,거치대수,주소,위도,경도
264,교보생명보험 앞,15,서울특별시 영등포구 영등포로 96 교보생명보험 앞,37.521931,126.891617
265,영등포유통상가 사거리,15,서울특별시 영등포구 영등포로 124 영등포유통상가 사거리,37.521133,126.896538
266,영등포청과시장 사거리,10,서울특별시 영등포구 영등포로 177 영등포청과시장 사거리,37.520294,126.901192
267,삼성화재 사옥 옆,10,서울특별시 영등포구 양평로 76 삼성화재 사옥 옆,37.535961,126.898300
268,그랜드컨벤션센터 앞,6,서울특별시 영등포구 양평로 58 그랜드컨벤션센터 앞,37.534718,126.900002
270,증권거래소후문교차로,10,서울특별시 영등포구 여의나루로 76 증권거래소후문교차로,37.522343,126.927101
2702,마곡 엠밸리2단지,20,서울특별시 강서구 마곡서1로 146 마곡엠밸리2단지 202동 인근,37.569180,126.819443
271,샛강생태공원방문자센터 앞,10,서울특별시 영등포구 여의동로 48 샛강생태공원장문자센터 앞,37.518963,126.921616
272,당산육갑문,20,서울특별시 영등포구 당산로52길 3 당산육갑문,37.535339,126.903679
274,영등포역지하쇼핑센타 5번출구,10,서울특별시 영등포구 경인로 846 영등포역지하쇼핑센타 5번출구,37.516651,126.907990
275,신동아아파트,10,서울특별시 영등포구 선유서로 76 신동아아파트,37.522816,126.885651
276,SK 영등포주유소,10,서울특별시 영등포구 경인로112길 1 SK영등포주유소,37.518284,126.912636
277,영등포뉴타운지하상가 2번게이트,10,서울특별시 영등포구 영중로 22 영등포뉴타운지하상가 2번게이트,37.520119,126.905167
278,쌍용플레티넘오피스텔,10,서울특별시 영등포구 도영로 18 쌍용플레티넘오피스텔,37.507931,126.895233
279,영등포 푸르지오 아파트,15,서울특별시 영등포구 도신로29길 28 영등포 푸르지오 아파트,37.513229,126.904465
280,양평동6차현대아파트 앞,10,서울특별시 영등포구 선유로 213 선유중학교 정문,37.532101,126.894440
281,신동아아파트 앞,8,서울특별시 영등포구 가마산로 315 신동아아파트 앞,37.498241,126.893982
282,신한은행,10,서울특별시 영등포구 시흥대로 617 신한은행,37.487530,126.904877
283,아크로타워 스퀘어(영등포시장),15,서울특별시 영등포구 양산로 213 아크로타워 스퀘어(영등포시장),37.522518,126.907219
284,센트럴 푸르지오 시티 앞,12,서울특별시 영등포구 문래로 180 센트럴 푸르지오 시티 앞,37.518211,126.902229
285,대림3동사거리(하나은행),8,서울특별시 영등포구 가마산로 343 대림3동사거리(하나은행),37.499859,126.897240
286,우성아파트 교차로,8,서울특별시 영등포구 대림로 153 우성아파트 교차로,37.494572,126.899750
287,영등포전화국사거리 (서강어린이공원),10,서울특별시 영등포구 영중로 107 영등포전화국사거리 (서강어린이공원),37.525768,126.905739
288,쌍용예가(구청별관),10,서울특별시 영등포구 당산로31길 32 쌍용예가(구청별관) 101동 인근,37.528099,126.893387
289,대림3동사거리,10,서울특별시 영등포구 가마산로 352 대림3동사거리,37.499809,126.898003
290,당산동 SK V1 빌딩,12,서울특별시 영등포구 당산로41길 11 당산동 SK V1 빌딩 인근,37.531509,126.897827
291,문래동 하이테크 시티,14,서울특별시 영등포구 경인로 775 문래동 하이테크 시티,37.513851,126.898880
292,영일 어린이공원,10,서울특별시 영등포구 도신로29길 28 영일 어린이공원,37.510120,126.904068
293,충북 미래관,15,서울특별시 영등포구 버드나루로 125 충북 미래관,37.529171,126.907578
300,정동사거리,7,서울특별시 중구 정동길 2-1 정동사거리,37.568050,126.969231
301,경복궁역 7번출구 앞,16,서울특별시 종로구 사직로 지하130 경복궁역 7번출구 앞,37.575794,126.971451
302,경복궁역 4번출구 뒤,12,서울특별시 종로구 사직로 지하130 경복궁역 4번출구 뒤,37.575947,126.974060
303,광화문역 1번출구 앞,8,서울특별시 종로구 세종대로 지하189 세종로공원,37.571770,126.974663
304,광화문역 2번출구 앞,7,서울특별시 종로구 세종대로 지하172 광화문역 2번출구 앞,37.572113,126.977577
305,종로구청 옆,16,서울특별시 종로구 삼봉로 43 종로구청 옆,37.572582,126.978355
306,광화문역 7번출구 앞,9,서울특별시 종로구 세종대로 지하172 광화문역 7번출구 앞,37.570808,126.976433
307,서울역사박물관 앞,11,서울특별시 종로구 새문안로 55 서울역사박물관 앞,37.570000,126.971100
308,광화문 S타워 앞,10,서울특별시 종로구 새문안로 82 광화문S타워 앞,37.569969,126.973938
309,광화문역 6번출구 옆,13,서울특별시 종로구 세종대로 지하172 광화문역 6번출구 옆,37.569889,126.976456
310,청계광장 옆,10,서울특별시 중구 세종대로 136 청계광장 옆,37.568878,126.977470
3100,북성초교,8,서울특별시 서대문구 신촌로 235-1 북성초교,37.557396,126.952164
3101,서대문구청,15,서울특별시 서대문구 연희로 242 서대문구청,37.578381,126.936096
3102,연희삼거리,10,서울특별시 서대문구 연희로 113 연희삼거리,37.567966,126.931725
3103,홍제삼거리 북측,8,서울특별시 서대문구 통일로 지하 440-1 홍제삼거리 북측,37.586700,126.946770
3104,e편한세상 신촌4단지 앞,13,서울특별시 마포구 신촌로 지하 270 e편한세상 신촌4단지 앞,37.558128,126.956207
3105,홍은센트레빌 아파트 앞,12,서울특별시 서대문구 통일로 553 홍은센트레빌 아파트 앞,37.597149,126.938530
3106,홍남교 두바퀴쉼터,7,서울특별시 서대문구 홍제천로 111 홍남교 두바퀴쉼터,37.574909,126.926147
3107,연희초등학교 앞,7,서울특별시 서대문구 연희로 136 연희초등학교 앞,37.569740,126.933327
311,서울광장 옆,35,서울특별시 중구 세종대로 지하 101 서울시청 앞,37.566612,126.977470
312,시청역 1번출구 뒤,7,서울특별시 중구 세종대로 지하101 1번출구 뒤,37.564674,126.976738
313,서울역 광장 파출소 옆,5,서울특별시 중구 통일로 13 서울역 광장 파출소 옆,37.556961,126.971771
314,국립현대미술관,10,서울특별시 종로구 삼청로 30 국립현대미술관 서울관,37.579708,126.980858
315,신한은행 안국역지점 옆,9,서울특별시 종로구 율곡로 33 신한은행 안국역지점 옆,37.575970,126.983063
316,종각역 1번출구 앞,12,서울특별시 종로구 종로 47 종각역 1번출구 앞,37.570396,126.981789
318,광교사거리 남측,10,서울특별시 중구 청계천로 30 광교사거리 남측,37.568527,126.982552
320,을지로입구역 4번출구 앞,20,서울특별시 중구 을지로 55 명동금융센터 앞,37.566223,126.983589
321,KEB 하나금융그룹 명동사옥 옆,15,서울특별시 중구 을지로 66 한국외환은행 본점 앞,37.565464,126.984138
322,명동성당 앞,15,서울특별시 중구 명동길 74 명동성당 앞,37.564476,126.986969
324,신세계백화점 본점 앞,10,서울특별시 중구 퇴계로 77 신세계백화점 본점 앞,37.561340,126.980400
326,안국역 5번출구 앞,19,서울특별시 종로구 율곡로 지하62 안국역 5번출구 앞,37.576241,126.986160
327,낙원상가 옆,10,서울특별시 종로구 삼일대로 428 낙원상가 옆,37.573357,126.987465
328,탑골공원 앞,11,서울특별시 종로구 종로 99 탑골공원 앞,37.570396,126.988190
329,청계2가 사거리 옆,8,서울특별시 종로구 청계천로 93 청계2가 사거리 옆,37.568344,126.987892
330,청계천 한빛광장,10,서울특별시 중구 남대문로10길 33 삼각동 118,37.568165,126.984978
331,을지로2가 사거리 북측,10,서울특별시 중구 을지로 79 을지로2가 사거리 북측,37.566383,126.987206
332,을지로2가 사거리 남측,5,서울특별시 중구 을지로 100 을지로2가 사거리 남측,37.565990,126.987793
334,종로3가역 2번출구 뒤,10,서울특별시 종로구 종로 지하129 종로3가역 2번출구 뒤,37.570599,126.991791
335,종로3가역 15번출구 앞,10,서울특별시 종로구 종로 지하129 15번출구 앞,37.570198,126.991257
336,티마크 호텔 앞,10,서울특별시 중구 충무로 15 티마크호텔 앞,37.562618,126.992836
337,창경궁 입구,5,서울특별시 종로구 창경궁로 185 창경궁 입구,37.578979,126.996475
338,세운스퀘어 앞,18,서울특별시 종로구 창경궁로 109 세운스퀘어 앞,37.570957,126.997124
339,종로4가 사거리,10,서울특별시 종로구 종로 185 종로4가 사거리,37.571068,126.998192
340,혜화동 로터리,8,서울특별시 종로구 창경궁로 271-1 혜화동 로터리,37.585629,127.000679
341,혜화역 3번출구 뒤,10,서울특별시 종로구 대학로 지하120 혜화역 3번출구 뒤,37.581570,127.001785
342,대학로 마로니에공원,10,서울특별시 종로구 대학로 104 대학로 마로니에공원,37.579784,127.002533
343,예일빌딩(율곡로) 앞,12,서울특별시 종로구 율곡로 238 예일빌딩(율곡로) 앞,37.575432,127.004982
344,성균관대 E하우스 앞,10,서울특별시 종로구 율곡로 259 성균관대 E하우스 앞,37.574036,127.006721
345,서울보증보험본사 앞,15,서울특별시 종로구 김상옥로 29 서울보증보험본사 앞,37.573307,127.000710
346,맥스타일 앞,10,서울특별시 중구 마장로 3 맥스타일,37.569183,127.009880
347,동대문역사문화공원역 9번출구 앞,18,서울특별시 중구 장충단로 지하230 동대문역사문화공원역 9번출구 앞,37.565331,127.007843
348,독립문역 사거리,14,서울특별시 종로구 교북동 10-1 독립문역 사거리,37.572029,126.960785
349,사직동주민센터,7,서울특별시 종로구 사직로9길 5 사직동주민센터,37.576332,126.968590
3500,군자역2번출구,10,서울특별시 광진구 능동로 313 군자역2번출구,37.557587,127.079697
3501,광진구청 앞,10,서울특별시 광진구 자양로 131 광진구청 앞,37.539501,127.083000
3502,중곡역 1번출구,15,서울특별시 광진구 능동로 지하 417 중곡역 1번출구 앞,37.565659,127.084297
3503,광진유진스웰,20,서울특별시 광진구 아차산로78길 7 광진유진스웰,37.550488,127.108955
3504,원일교회,8,서울특별시 광진구 아차산로 304 원일교회,37.538052,127.076599
3505,신양초교앞 교차로,12,서울특별시 광진구 능동로 42 신양초교앞 교차로,37.535221,127.068398
3506,영동대교 북단,10,서울특별시 광진구 자양동 203-22 영동대교 북단,37.537014,127.061096
3507,어린이회관,25,서울특별시 광진구 능동 465-7 어린이회관,37.545952,127.078003
3508,화양사거리,10,서울특별시 광진구 화양동 21-6 화양사거리,37.548222,127.067879
3509,세종사이버대학교,20,서울특별시 광진구 군자동 111-2 세종사이버대학교,37.553417,127.073196
351,청운초교 앞 삼거리,8,서울특별시 종로구 청운동 108-22 청운초교 앞 삼거리,37.585079,126.970619
3510,중곡SK아파트앞,10,서울특별시 광진구 용마산로32길 32 중곡SK아파트앞,37.568649,127.086250
3511,응봉역 1번출구,10,서울특별시 성동구 고산자로 123 응봉동 3-10,37.551250,127.035103
3513,상왕십리역 1번출구,10,서울특별시 성동구 하왕십리동 860-1  상왕십리역 1번출구,37.564610,127.029198
3514,왕십리교회옆,10,서울특별시 성동구 상왕십리동 350-1  왕십리교회옆,37.566261,127.023697
3515,서울숲 관리사무소,20,서울특별시 성동구 성수동1가 678-1 서울숲 관리사무소,37.542816,127.042084
3516,구의아리수정수센터앞,10,서울특별시 광진구 광나루로 571 구의아리수정수센터앞,37.543705,127.093246
3517,용마사거리,10,서울특별시 광진구 능동로 373 용마사거리,37.562527,127.082275
3518,군자역 7번출구뒤,8,서울특별시 광진구 천호대로 지하 550 군자역 7번출구 뒤,37.556862,127.079140
3519,용답역 1번 출구,10,서울특별시 성동구 용답길 86 용답역 1번 출구,37.562607,127.051308
352,중앙고입구 삼거리,15,서울특별시 종로구 창덕궁길 191 중앙고입구 삼거리,37.583416,126.985237
3520,광진경찰서,10,서울특별시 광진구 자양로 167 광진경찰서,37.542519,127.084084
3521,현대홈타운 뒷길,10,서울특별시 광진구 아차산로69길 29 현대홈타운 뒷길,37.543427,127.096619
3522,사근삼거리,9,서울특별시 성동구 사근동10길 7 사근삼거리,37.561245,127.048851
3523,건국대학교 과학관(이과대) 앞,10,서울특별시 광진구 능동로 120 건국대학교 과학관(이과대) 앞,37.541718,127.080170
3524,세종대학교,15,서울특별시 광진구 군자로 114 세종대학교,37.550236,127.073822
3525,금호스포츠센터앞,15,서울특별시 성동구 금호로 30 독서당 인문아카데미센터,37.546089,127.025070
3527,왕십리 자이아파트,8,서울특별시 성동구 난계로 100 왕십리 자이아파트 103동 인근,37.561790,127.024391
3528,광진정보도서관,8,서울특별시 광진구 아차산로78길 90 광진정보도서관,37.550598,127.110512
3529,어린이대공원정문,15,서울특별시 광진구 능동로 216 어린이대공원정문,37.549789,127.075928
353,재동초교 앞 삼거리,8,서울특별시 종로구 재동 19 재동초교 앞 삼거리,37.579388,126.984947
3530,왕십리자이아파트 후문(삼거리),15,서울특별시 성동구 무학봉길 35 왕십리자이아파트 후문(삼거리),37.560146,127.026360
